Token	LmAoA	LmCutoff	MaxSurprisal	MinSurprisal	ParamUpper	ParamLower	ParamXmid	ParamScale
knee	0	28078.1786372206	15.0562086105347	4.40244626998901	56147.7657199224	8.59155451877784	-6.4385578537711	0.853907194904527
knife	2.44134305853002	12.4202558815479	14.3436040878296	7.56136846542358	14.239809252491	10.6007025106048	2.44134305853002	0.152399143170882
lamb	0	5157.21332536396	15.751410484314	8.39301586151123	10303.9711816722	10.4554690557304	-2.55926591156836	0.551138816564342
last	0	3032.71111213107	13.0022611618042	9.49242877960205	6054.10624699872	11.3159772634299	-2.93970356947817	0.494786976823123
later	2.47712125471966	12.3763940166104	14.5783395767212	8.31317329406738	13.1331427762997	11.6196452569211	2.78489777513181	0.183641124828461
leg	2.44921835575148	11.9126742046199	16.1608581542969	5.00168609619141	15.4962362897229	8.32911211951692	2.44921835575148	0.0224262388161401
light	0	3847.90628317179	11.9147338867188	7.88513946533203	7686.14568325159	9.66688309198612	-4.62662456498956	0.751557953370645
like	2.47712125471966	7.49854861339342	8.67676830291748	5.96364784240723	7.91080581093803	7.0862914158488	2.97229410837685	0.371604681000424
lion	0	5649.59861435061	14.7007369995117	7.61377573013306	11289.2135978855	9.98363081571053	-5.61843794635484	0.926938639675407
listen	2.16311377811763	13.4681927153259	15.8754787445068	7.25127983093262	16.2154284476193	10.7209569830326	2.16311377811763	0.151721873491277
little	1.08804904012757	9.03171875428379	7.98993921279907	5.28918790817261	11.7152496179575	6.34818789061009	1.08804904012757	0.615571240374447
living	0	14731.8950478075	13.7924995422363	4.88579511642456	29455.6810830402	8.10901257486457	-5.58565233618582	0.827962214606593
long	0	1180.00351430954	11.9003372192383	7.40994024276733	2351.57565530374	8.43137331534536	-11.356097505864	1.92744537741771
loud	0	11163.9157808121	16.6716613769531	7.65171957015991	22316.81121904	11.0203425842717	-4.10393810087898	0.676639684491189
lunch	2.36883942806825	11.8853134449124	13.5945615768433	8.83129215240479	12.397523561586	11.3731033282387	2.36883942806825	0.0270844602215594
make	2.28464836930185	8.83440404399696	10.4466905593872	5.57734155654907	10.4936452444792	7.17516284351472	2.28464836930185	0.174559437733061
man	2.01926108048694	15.1347584697035	16.2473926544189	9.70983982086182	18.4657017000816	11.8038152393255	2.01926108048694	0.367163358293721
me	2.1867894111405	6.13653781366311	7.52210664749146	2.73103380203247	8.37618182577125	3.89689380155497	2.1867894111405	0.343660714184632
medicine	2.47712125471966	12.6923339602974	16.2734298706055	8.21844387054443	14.0016965899489	11.3829713306459	2.95597531427894	0.0497077213745504
milk	2.47712125471966	9.88515524502188	11.8980770111084	6.96472454071045	11.025885018295	8.74442547174876	2.72182484216935	0.0551269546410789
mommy	2.46634568655489	10.17254662919	11.4291191101074	7.44079208374023	10.981425495034	9.36366776334609	2.46634568655489	0.216920977689683
money	2.35397979743588	13.9327109811213	16.2375717163086	9.2244987487793	16.0444351285602	11.8209868336824	2.35397979743588	0.081022834006222
monkey	2.30942084154637	13.0879988988337	14.9135818481445	7.4130802154541	15.6858789325336	10.4901188651338	2.30942084154637	0.51069301887628
more	2.40487864191716	6.76487457625745	8.55600643157959	3.8254542350769	8.47356789713159	5.05618125538331	2.40487864191716	0.254970123537584
morning	0	23074.2708200087	16.1553497314453	8.330979347229	46138.5115556804	10.0300843370234	-7.32581246560631	0.99177733719321
mouse	0	6311.71880223414	13.0027704238892	7.00461912155151	12614.0866720407	9.35093242758188	-14.157778087894	1.75990345012095
mouth	0	5171.54909442295	9.49906921386719	1.03888249397278	10340.8252129986	2.27297584730641	-7.20206329316131	1.21885553854709
much	2.47712125471966	9.524076057782	11.5724096298218	7.02022075653076	10.7221487738501	8.32600334171391	2.83269418628805	0.153747386632601
