Steps	Token	MedianRank	MeanSurprisal	StdevSurprisal	Accuracy	NumExamples
4699	before	36	9.206286430358887	0.3343077301979065	0.0	4
4699	of	1	4.4687323570251465	3.0217487812042236	0.30000001192092896	50
4699	truck	0	4.547886848449707	4.944478511810303	0.5	8
4699	potty	7	5.811689376831055	1.225432276725769	0.0	4
4699	bed	38	8.891220092773438	2.0274734497070312	0.0	3
4699	close	152	9.895106315612793	4.007330417633057	0.0	3
4699	need	8	5.755264759063721	1.3645590543746948	0.0	8
4699	owie	3	5.90585470199585	0.07461380958557129	0.0	3
4699	book	2	5.1302571296691895	2.145484685897827	0.3125	16
4699	his	34	9.007819175720215	1.3845086097717285	0.0	3
4699	today	53	9.587098121643066	1.5732885599136353	0.0	6
4699	hard	6	5.683199882507324	0.411125510931015	0.0	5
4699	water	8	6.777229309082031	1.1977121829986572	0.0	7
4699	up	3	4.9070024490356445	1.6051877737045288	0.10526315867900848	19
4699	now	8	6.53773832321167	1.6349327564239502	0.0	23
4699	he	57	8.832493782043457	2.170133590698242	0.0	9
4699	what	4	5.6858344078063965	2.964646816253662	0.0	15
4699	gonna	1	4.513134479522705	2.372119903564453	0.125	8
4699	do	6	5.831520080566406	2.3721251487731934	0.0	35
4699	are	3	3.9874114990234375	2.394204616546631	0.29032257199287415	31
4699	here	8	6.78073787689209	2.5957164764404297	0.0	17
4699	get	2	4.183341979980469	1.2549784183502197	0.06060606241226196	33
4699	day	35	7.822877407073975	1.0567586421966553	0.0	4
4699	sock	55	8.768546104431152	0.4875603914260864	0.0	4
4699	nose	46	9.676229476928711	2.157799482345581	0.0	4
4699	have	1	4.216370105743408	2.2387142181396484	0.3333333432674408	45
4699	dance	73	9.843831062316895	0.7587817907333374	0.0	4
4699	turn	11	7.229699611663818	2.006291151046753	0.0	10
4699	show	78	9.136568069458008	1.7750672101974487	0.0	4
4699	stairs	2	6.343835830688477	2.6440634727478027	0.0	4
4699	it	1	3.4597294330596924	1.9990276098251343	0.37068966031074524	116
4699	train	1	5.365166187286377	0.45173412561416626	0.1428571492433548	7
4699	nap	33	8.008362770080566	0.8169574737548828	0.0	3
4699	some	5	5.669919013977051	1.9896942377090454	0.02857142873108387	35
4699	hug	65	8.579093933105469	0.5667870044708252	0.0	3
4699	tree	44	8.138274192810059	0.5164585113525391	0.0	3
4699	so	13	7.24462366104126	0.5493689179420471	0.0	13
4699	paper	68	10.489314079284668	3.173949718475342	0.0	3
4699	hand	32	7.885427951812744	0.8691393136978149	0.0	5
4699	try	0	3.7152259349823	1.2519268989562988	0.625	16
4699	inside	18	8.554226875305176	3.812675714492798	0.0	3
4699	give	13	7.6422576904296875	2.368049144744873	0.0	4
4699	much	5	5.793132781982422	0.46900665760040283	0.0	4
4699	because	77	10.136507987976074	1.9001660346984863	0.0	9
4699	on	4	4.9328999519348145	2.1047983169555664	0.10638298094272614	94
4699	sad	78	9.66942310333252	1.0257543325424194	0.0	3
4699	pick	15	6.231243133544922	0.3007121980190277	0.0	3
4699	throw	159	11.522892951965332	2.66186785697937	0.0	3
4699	under	41	8.692779541015625	3.9908151626586914	0.0	4
4699	can	2	4.457144260406494	3.0932796001434326	0.21621622145175934	37
4699	at	60	7.473668098449707	3.8558380603790283	0.15789473056793213	19
4699	bucket	99	9.13308334350586	0.4780474901199341	0.0	3
4699	spoon	52	8.344775199890137	1.2814898490905762	0.0	3
4699	better	216	10.727253913879395	1.9225478172302246	0.0	6
4699	over	21	7.699860572814941	2.3157765865325928	0.0	15
4699	time	17	7.704407691955566	1.508811593055725	0.0	9
4699	be	7	5.480762481689453	2.619675874710083	0.125	16
4699	about	10	6.49917459487915	2.961991310119629	0.1666666716337204	12
4699	if	14	7.170552730560303	0.9303712844848633	0.0	20
4699	for	11	6.7298502922058105	1.4295918941497803	0.0	22
4699	other	7	7.441027641296387	2.1746301651000977	0.06666667014360428	15
4699	put	1	4.335794448852539	1.7254314422607422	0.3478260934352875	46
4699	happy	6	7.291478633880615	3.6683714389801025	0.0	3
4699	say	43	8.432260513305664	1.9214906692504883	0.0	5
4699	did	14	6.956406593322754	1.382461667060852	0.0	4
4699	were	34	9.13388442993164	0.74866783618927	0.0	6
4699	don't	6	5.808631420135498	2.285099506378174	0.0	11
4699	blanket	17	8.895227432250977	3.656897783279419	0.0	4
4699	will	2	5.474711894989014	2.766151189804077	0.0	6
4699	by	80	9.619614601135254	1.473953127861023	0.0	5
4699	shirt	16	7.422688007354736	1.1150118112564087	0.0	3
4699	yellow	153	10.00314998626709	0.3510357439517975	0.0	4
4699	i	11	6.906909942626953	1.4183062314987183	0.0	20
4699	more	1	5.396988868713379	2.9295108318328857	0.4000000059604645	20
4699	baby	3	5.725341796875	1.9765701293945312	0.06666667014360428	15
4699	eat	22	7.540250778198242	1.9202624559402466	0.0	9
4699	where	71	11.150814056396484	0.9624080061912537	0.0	4
4699	cold	127	11.032588958740234	1.7341485023498535	0.0	3
4699	back	2	5.657618999481201	3.170752763748169	0.0555555559694767	18
4699	car	4	5.970865249633789	0.4446325898170471	0.0	5
4699	your	2	4.8145012855529785	2.016771078109741	0.03030303120613098	66
4699	when	48	9.67884349822998	1.1944737434387207	0.0	10
4699	drink	134	11.843917846679688	2.4498958587646484	0.0	4
4699	away	81	8.66436767578125	1.9276552200317383	0.0	3
4699	see	5	5.983351707458496	2.72005558013916	0.0714285746216774	14
4699	play	21	7.999783039093018	2.002656936645508	0.0	19
4699	watch	51	8.891812324523926	0.48238998651504517	0.0	3
4699	duck	238	9.948046684265137	1.5263336896896362	0.0	3
4699	was	4	5.689316749572754	3.008042812347412	0.0	8
4699	table	586	12.579521179199219	1.429471492767334	0.0	3
4699	a	1	3.882439136505127	1.8120170831680298	0.40145984292030334	137
4699	door	94	11.023442268371582	4.314497947692871	0.0	3
4699	my	11	7.09870719909668	2.9023263454437256	0.0	11
4699	outside	31	8.712541580200195	2.4727563858032227	0.0	8
4699	look	22	8.040316581726074	1.7893363237380981	0.0	5
4699	star	99	9.084179878234863	1.3506851196289062	0.0	3
4699	ball	0	4.873216152191162	0.9366448521614075	0.5833333134651184	12
4699	little	5	6.671642303466797	2.544820547103882	0.10000000149011612	20
4699	how	3	6.891294479370117	3.608450174331665	0.0	8
4699	sit	32	8.515978813171387	2.1386444568634033	0.0	3
4699	any	16	7.687445163726807	2.480121374130249	0.0	3
4699	you	1	3.6880929470062256	2.156501293182373	0.3265306055545807	147
4699	new	53	8.94902515411377	1.315561294555664	0.0	5
4699	puzzle	124	11.435032844543457	3.3932337760925293	0.0	4
4699	coffee	227	11.319740295410156	1.6006765365600586	0.0	3
4699	banana	7	6.494099140167236	1.7150074243545532	0.0833333358168602	12
4699	walk	10	6.074066638946533	0.6024338603019714	0.0	8
4699	boy	15	7.011244297027588	0.8452528715133667	0.0	3
4699	not	4	6.50249719619751	2.8651976585388184	0.08695652335882187	23
4699	jacket	14	6.979046821594238	1.8737846612930298	0.0	5
4699	but	5	6.652012825012207	1.208924412727356	0.0	17
4699	there	3	5.441239833831787	2.1780433654785156	0.0	33
4699	her	153	11.177083015441895	1.2333582639694214	0.0	3
4699	first	56	9.799947738647461	0.8914798498153687	0.0	4
4699	help	28	7.7139763832092285	0.4320527911186218	0.0	5
4699	like	8	7.219300270080566	2.7013754844665527	0.0	14
4699	wanna	32	10.486054420471191	3.5748584270477295	0.0	4
4699	finish	84	11.101943969726562	2.377960205078125	0.0	3
4699	think	1	3.5159170627593994	0.4354032576084137	0.0	8
4699	hold	16	6.724374294281006	0.28553739190101624	0.0	3
4699	balloon	38	9.382097244262695	1.882018804550171	0.0	4
4699	farm	98	10.589009284973145	2.575448751449585	0.0	4
4699	into	139	9.697115898132324	2.820629358291626	0.0	3
4699	house	49	8.928780555725098	1.0294653177261353	0.0	3
4699	mommy	74	10.099691390991211	1.544447898864746	0.0	8
4699	light	32	7.742822647094727	0.24622951447963715	0.0	3
4699	drop	259	12.987872123718262	3.3178179264068604	0.0	3
4699	make	38	8.54279899597168	1.4587334394454956	0.0	13
4699	yourself	71	9.36783504486084	1.1039211750030518	0.0	6
4699	stick	25	8.59044361114502	2.430877923965454	0.0	3
4699	those	37	9.4283447265625	2.569139003753662	0.0	12
4699	these	10	6.571447849273682	2.3903968334198	0.0	10
4699	clap	26	7.4379448890686035	0.011939541436731815	0.0	3
4699	cup	8	7.2886199951171875	1.4638277292251587	0.0	6
4699	him	30	7.776317119598389	0.8545134663581848	0.0	3
4699	too	11	7.045666694641113	1.3865779638290405	0.0	27
4699	with	2	5.158971309661865	3.415492296218872	0.3095238208770752	42
4699	the	0	2.783339500427246	1.8389242887496948	0.5804877877235413	205
4699	they	17	6.861103057861328	2.701005220413208	0.0	18
4699	milk	29	7.79179573059082	0.3631110191345215	0.0	4
4699	our	6	6.945367336273193	2.597644090652466	0.0	3
4699	out	6	5.656052112579346	1.5558737516403198	0.0	27
4699	we	1	3.86490797996521	2.090932846069336	0.23255814611911774	43
4699	read	7	4.798238277435303	1.053958773612976	0.0	10
4699	down	22	8.07203197479248	2.6883249282836914	0.0	12
4699	apple	0	6.797299385070801	5.434698581695557	0.6000000238418579	5
4799	tiny	49	9.036706924438477	1.3420960903167725	0.0	3
4799	brush	52	8.583321571350098	0.12538881599903107	0.0	3
4799	and	1	4.253028869628906	1.740670919418335	0.029702970758080482	101
4799	kitty	2	6.365683555603027	2.726290464401245	0.10000000149011612	10
4799	tired	25	9.082319259643555	2.9410269260406494	0.0	4
4799	food	314	12.238987922668457	2.556732416152954	0.0	3
4799	bear	29	8.218928337097168	2.1835756301879883	0.0	10
4799	beach	3	6.136667728424072	0.8192256093025208	0.0	3
4799	home	86	11.60052490234375	2.712555408477783	0.0	3
4799	to	0	2.344475030899048	2.527214527130127	0.6778523325920105	149
4799	is	1	3.0337679386138916	1.7868584394454956	0.41860464215278625	43
4799	another	12	7.181122779846191	3.8789970874786377	0.0	5
4799	bottle	6	7.334342956542969	2.7210700511932373	0.0	5
4799	bunny	21	8.65427303314209	1.267524003982544	0.0	4
4799	playground	163	10.48479175567627	0.684235155582428	0.0	3
4799	find	9	7.526033878326416	5.875750541687012	0.0	3
4799	all	12	6.766872882843018	1.859988808631897	0.0	29
4799	this	8	5.920416355133057	1.0803419351577759	0.0	44
4799	egg	22	7.041871070861816	2.3823375701904297	0.2857142984867096	7
4799	same	98	9.389511108398438	0.5954009294509888	0.0	4
4799	off	15	6.851789474487305	1.5302706956863403	0.0	16
4799	open	44	8.54004955291748	0.8144441246986389	0.0	3
4799	around	16	8.067724227905273	1.6166975498199463	0.0	8
4799	then	54	8.660622596740723	3.0497095584869385	0.0	11
4799	camera	18	7.120764255523682	0.9225801825523376	0.0	5
4799	them	9	6.651489734649658	1.4760421514511108	0.0	14
4799	which	46	9.50686264038086	0.6838515996932983	0.0	3
4799	red	135	10.152715682983398	1.1800742149353027	0.0	5
4799	am	3	4.0808234214782715	0.8292198181152344	0.0	3
4799	no	46	10.112069129943848	2.794445037841797	0.0	6
4799	go	1	3.418733835220337	1.776216983795166	0.4901960790157318	51
4799	that	10	6.507946968078613	1.9708224534988403	0.0	40
4799	juice	6	9.082796096801758	3.6694655418395996	0.0	4
4799	good	21	7.280009746551514	3.0757453441619873	0.1111111119389534	9
4799	bad	84	9.332015991210938	1.246573805809021	0.0	4
4799	me	1	3.8815062046051025	2.8067848682403564	0.25806450843811035	31
4799	foot	0	5.450517654418945	2.5909078121185303	0.625	8
4799	head	22	6.712924480438232	0.27206164598464966	0.0	3
4799	cut	40	8.079506874084473	0.09764759242534637	0.0	3
4799	big	48	7.977823734283447	2.9688403606414795	0.06666667014360428	15
4799	before	89	10.982294082641602	0.42710351943969727	0.0	4
4799	of	1	4.023752689361572	3.3591084480285645	0.3799999952316284	50
4799	truck	1	5.98006534576416	3.6912622451782227	0.25	8
4799	potty	50	9.108034133911133	0.17615826427936554	0.0	4
4799	bed	46	8.929485321044922	1.0363805294036865	0.0	3
4799	close	129	8.96791934967041	3.435868263244629	0.0	3
4799	need	7	5.527207851409912	1.1889450550079346	0.0	8
4799	owie	15	7.826361179351807	0.5252528786659241	0.0	3
4799	book	2	4.842052936553955	2.140615463256836	0.1875	16
4799	his	26	9.061199188232422	1.7356160879135132	0.0	3
4799	today	53	9.796631813049316	1.183982014656067	0.0	6
4799	hard	20	6.8080034255981445	0.6521179676055908	0.0	5
4799	water	8	7.123963356018066	1.818141222000122	0.0	7
4799	up	7	5.4339728355407715	1.7853626012802124	0.05263157933950424	19
4799	now	10	7.073252201080322	1.4816110134124756	0.0	23
4799	he	47	8.87978458404541	2.276156425476074	0.0	9
4799	what	6	6.212907791137695	2.6913678646087646	0.0	15
4799	gonna	2	4.920732498168945	2.13519287109375	0.0	8
4799	do	2	4.928243160247803	2.3915112018585205	0.34285715222358704	35
4799	are	2	4.226582050323486	2.440345048904419	0.25806450843811035	31
4799	here	13	7.655996799468994	2.2815499305725098	0.0	17
4799	get	2	4.467573165893555	1.2628896236419678	0.03030303120613098	33
4799	day	35	8.435235023498535	0.8823676109313965	0.0	4
4799	sock	50	8.67681884765625	0.3717384934425354	0.0	4
4799	nose	16	8.051020622253418	2.1175053119659424	0.0	4
4799	have	6	5.681961536407471	2.1755659580230713	0.06666667014360428	45
4799	dance	40	8.145477294921875	1.1848931312561035	0.0	4
4799	turn	17	6.964951992034912	1.5538450479507446	0.0	10
4799	show	111	9.323511123657227	2.1885147094726562	0.0	4
4799	stairs	20	8.404191017150879	2.320038318634033	0.0	4
4799	it	1	3.1477746963500977	1.784478783607483	0.37931033968925476	116
4799	train	2	5.403399467468262	0.5364755392074585	0.0	7
4799	nap	74	9.429566383361816	1.0600943565368652	0.0	3
4799	some	4	4.904623031616211	2.0450432300567627	0.02857142873108387	35
4799	hug	260	10.364829063415527	1.3911436796188354	0.0	3
4799	tree	97	9.239799499511719	0.8753954172134399	0.0	3
4799	so	15	7.550394058227539	0.8518038392066956	0.0	13
4799	paper	35	10.328568458557129	5.342087268829346	0.0	3
4799	hand	4	6.084286689758301	2.3323192596435547	0.0	5
4799	try	5	5.382177829742432	0.9970682263374329	0.0	16
4799	inside	40	9.043753623962402	2.8082809448242188	0.0	3
4799	give	14	7.871333599090576	1.8178898096084595	0.0	4
4799	much	10	6.752514839172363	1.2882124185562134	0.0	4
4799	because	48	10.120327949523926	1.9361979961395264	0.0	9
4799	on	2	4.247958660125732	2.3731400966644287	0.2978723347187042	94
4799	sad	35	7.164386749267578	1.5327831506729126	0.0	3
4799	pick	32	7.677099704742432	0.2739618122577667	0.0	3
4799	throw	174	11.595232963562012	3.7793636322021484	0.0	3
4799	under	21	9.362506866455078	3.1901040077209473	0.0	4
4799	can	2	5.015732765197754	3.3975143432617188	0.2702702581882477	37
4799	at	75	7.1280035972595215	4.367342948913574	0.3684210479259491	19
4799	bucket	189	10.573302268981934	1.2555738687515259	0.0	3
4799	spoon	152	10.039835929870605	0.6670241951942444	0.0	3
4799	better	396	11.468171119689941	1.1675952672958374	0.0	6
4799	over	14	7.360915184020996	2.0687570571899414	0.0	15
4799	time	15	8.305404663085938	1.0686578750610352	0.0	9
4799	be	2	4.265670299530029	2.8844246864318848	0.3125	16
4799	about	13	6.586974620819092	3.01493239402771	0.0833333358168602	12
4799	if	24	8.191105842590332	1.0485190153121948	0.0	20
4799	for	15	7.26436185836792	1.3838157653808594	0.0	22
4799	other	1	5.855648517608643	2.7576711177825928	0.4000000059604645	15
4799	put	4	5.033951282501221	1.4384220838546753	0.021739130839705467	46
4799	happy	12	7.900093078613281	3.128466844558716	0.0	3
4799	say	26	7.095369815826416	1.821524977684021	0.0	5
4799	did	10	6.286742210388184	1.686735987663269	0.0	4
4799	were	8	6.346567630767822	1.2628223896026611	0.0	6
4799	don't	6	5.377666473388672	2.0264768600463867	0.0	11
4799	blanket	17	9.066649436950684	3.5954341888427734	0.0	4
4799	will	2	5.03541898727417	2.238004684448242	0.0	6
4799	by	146	10.278130531311035	2.000328779220581	0.0	5
4799	shirt	27	8.133563041687012	0.9526937007904053	0.0	3
4799	yellow	154	10.138694763183594	0.4162553548812866	0.0	4
4799	i	5	6.201224327087402	1.3369340896606445	0.0	20
4799	more	3	6.636842250823975	2.727905511856079	0.05000000074505806	20
4799	baby	7	5.753088474273682	1.7443299293518066	0.06666667014360428	15
4799	eat	21	7.4017205238342285	2.3019533157348633	0.0	9
4799	where	81	11.153838157653809	0.9465460777282715	0.0	4
4799	cold	187	11.927695274353027	1.1518315076828003	0.0	3
4799	back	5	5.88276481628418	2.202989101409912	0.0	18
4799	car	23	7.406306266784668	0.912766695022583	0.0	5
4799	your	3	4.411582946777344	2.1018946170806885	0.13636364042758942	66
4799	when	37	9.288928985595703	1.4108587503433228	0.0	10
4799	drink	188	11.601911544799805	3.1394059658050537	0.0	4
4799	away	33	7.260509014129639	3.0612659454345703	0.0	3
4799	see	10	6.7113871574401855	2.9914395809173584	0.0	14
4799	play	17	7.120006561279297	2.0494003295898438	0.0	19
4799	watch	91	10.416619300842285	0.8024945259094238	0.0	3
4799	duck	131	9.467949867248535	0.9654256701469421	0.0	3
4799	was	7	6.228093147277832	1.2743234634399414	0.0	8
4799	table	938	12.74786376953125	1.0806368589401245	0.0	3
4799	a	1	3.635845184326172	1.9847590923309326	0.43065693974494934	137
4799	door	21	10.336541175842285	5.194678783416748	0.0	3
4799	my	15	7.412466049194336	1.9000171422958374	0.0	11
4799	outside	16	8.068181037902832	2.7853994369506836	0.0	8
4799	look	23	7.990044593811035	1.6641730070114136	0.0	5
4799	star	183	10.069863319396973	0.4820532202720642	0.0	3
4799	ball	0	5.004707336425781	1.9107029438018799	0.5	12
4799	little	3	6.579057216644287	2.819195508956909	0.10000000149011612	20
4799	how	6	7.736144542694092	4.453940391540527	0.0	8
4799	sit	28	8.103015899658203	1.4662582874298096	0.0	3
4799	any	25	9.211936950683594	2.072180986404419	0.0	3
4799	you	1	3.4439404010772705	2.25980806350708	0.3877550959587097	147
4799	new	11	7.126776218414307	1.8044573068618774	0.0	5
4799	puzzle	117	10.559497833251953	2.916379690170288	0.0	4
4799	coffee	432	11.860724449157715	1.4126856327056885	0.0	3
4799	banana	13	7.3392014503479	1.6065638065338135	0.0	12
4799	walk	20	6.6587815284729	0.6802976727485657	0.0	8
4799	boy	3	5.274593830108643	1.203984022140503	0.0	3
4799	not	5	6.611710071563721	2.513249635696411	0.08695652335882187	23
4799	jacket	8	6.512264251708984	1.8113088607788086	0.0	5
4799	but	24	8.253814697265625	1.0940316915512085	0.0	17
4799	there	3	5.316648960113525	2.006652355194092	0.0	33
4799	her	26	8.884644508361816	2.126697301864624	0.0	3
4799	first	51	10.245545387268066	0.8890029191970825	0.0	4
4799	help	41	8.121392250061035	0.6822556257247925	0.0	5
4799	like	7	6.770169734954834	2.572322368621826	0.0	14
4799	wanna	41	11.160122871398926	4.542726993560791	0.0	4
4799	finish	58	10.03664779663086	1.7524200677871704	0.0	3
4799	think	1	2.6136040687561035	0.32985877990722656	0.0	8
4799	hold	15	6.2376837730407715	0.3473193943500519	0.0	3
4799	balloon	33	8.947320938110352	1.4646490812301636	0.0	4
4799	farm	113	10.367883682250977	1.908829927444458	0.0	4
4799	into	61	9.037556648254395	1.979638934135437	0.0	3
4799	house	54	9.501102447509766	1.6796233654022217	0.0	3
4799	mommy	61	9.57980728149414	1.5582687854766846	0.0	8
4799	light	7	7.0153045654296875	0.5917742252349854	0.0	3
4799	drop	188	12.248547554016113	4.805023193359375	0.0	3
4799	make	24	8.33620834350586	1.886291265487671	0.0	13
4799	yourself	53	10.079833030700684	1.1810165643692017	0.0	6
4799	stick	77	9.183405876159668	1.0085647106170654	0.0	3
4799	those	14	8.12678050994873	2.477682113647461	0.0	12
4799	these	21	7.692236423492432	2.244328498840332	0.0	10
4799	clap	14	6.623485565185547	0.017628492787480354	0.0	3
4799	cup	28	7.57495641708374	1.0361735820770264	0.0	6
4799	him	52	8.991528511047363	0.4456365406513214	0.0	3
4799	too	23	7.988748550415039	1.0693438053131104	0.0	27
4799	with	3	5.34449577331543	2.9066154956817627	0.3095238208770752	42
4799	the	1	3.0056545734405518	1.7549138069152832	0.4585365951061249	205
4799	they	10	6.239758014678955	1.9293659925460815	0.0	18
4799	milk	106	9.235090255737305	0.6100255846977234	0.0	4
4799	our	73	8.659472465515137	1.4881973266601562	0.0	3
4799	out	2	5.198992729187012	2.1669864654541016	0.18518517911434174	27
4799	we	2	3.945774555206299	1.7535732984542847	0.13953489065170288	43
4799	read	7	5.301770210266113	1.5680959224700928	0.0	10
4799	down	19	8.01170825958252	1.8532670736312866	0.0	12
4799	apple	3	8.016690254211426	4.721471309661865	0.0	5
4899	tiny	88	9.653674125671387	2.7180325984954834	0.0	3
4899	brush	122	10.86175537109375	0.06684603542089462	0.0	3
4899	and	1	4.320672035217285	1.5430150032043457	0.039603959769010544	101
4899	kitty	4	6.146867275238037	2.233745813369751	0.0	10
4899	tired	22	8.365317344665527	1.7707499265670776	0.0	4
4899	food	153	10.849925994873047	2.5433239936828613	0.0	3
4899	bear	19	8.496455192565918	2.378822088241577	0.0	10
4899	beach	2	5.851559162139893	1.3903815746307373	0.0	3
4899	home	47	9.843658447265625	2.324960708618164	0.0	3
4899	to	0	2.2002744674682617	2.8504018783569336	0.7516778707504272	149
4899	is	1	2.9880881309509277	1.9590330123901367	0.39534884691238403	43
4899	another	10	6.771783351898193	4.328590393066406	0.0	5
4899	bottle	14	7.071982383728027	1.9350637197494507	0.0	5
4899	bunny	31	8.479626655578613	1.224664330482483	0.0	4
4899	playground	249	10.297322273254395	0.5491821765899658	0.0	3
4899	find	14	8.658514976501465	5.539096355438232	0.0	3
4899	all	12	7.277520179748535	2.539360284805298	0.06896551698446274	29
4899	this	5	5.1558685302734375	1.2656221389770508	0.022727273404598236	44
4899	egg	7	6.161362648010254	1.97464120388031	0.1428571492433548	7
4899	same	4	6.569819927215576	0.7059321403503418	0.0	4
4899	off	10	6.444782257080078	1.4950575828552246	0.0	16
4899	open	41	7.840337753295898	0.4910236597061157	0.0	3
4899	around	8	5.998546600341797	2.9248111248016357	0.25	8
4899	then	57	8.439116477966309	2.8022000789642334	0.0	11
4899	camera	19	7.327939033508301	1.0686198472976685	0.0	5
4899	them	8	6.243156909942627	1.5897129774093628	0.0	14
4899	which	192	10.403079986572266	2.251899480819702	0.0	3
4899	red	137	10.179801940917969	1.4674447774887085	0.0	5
4899	am	1	3.485536575317383	0.6456085443496704	0.0	3
4899	no	29	9.375554084777832	2.612898111343384	0.0	6
4899	go	4	4.409284591674805	1.9322258234024048	0.1568627506494522	51
4899	that	7	6.181347846984863	2.2312779426574707	0.0	40
4899	juice	1	6.13274621963501	3.887510061264038	0.0	4
4899	good	10	6.785789489746094	2.8448779582977295	0.1111111119389534	9
4899	bad	26	7.960916042327881	1.9698914289474487	0.0	4
4899	me	5	4.83599853515625	2.7468066215515137	0.25806450843811035	31
4899	foot	10	6.70454740524292	2.1688570976257324	0.0	8
4899	head	8	5.3565216064453125	0.19226406514644623	0.0	3
4899	cut	46	8.851380348205566	0.7281774282455444	0.0	3
4899	big	73	7.998525142669678	2.8627848625183105	0.06666667014360428	15
4899	before	86	11.323427200317383	0.896997332572937	0.0	4
4899	of	2	4.471439361572266	2.7998995780944824	0.23999999463558197	50
4899	truck	0	3.7350447177886963	5.179351329803467	0.75	8
4899	potty	79	9.403810501098633	1.1392825841903687	0.0	4
4899	bed	75	9.596261024475098	1.496646761894226	0.0	3
4899	close	139	9.9907865524292	3.6274240016937256	0.0	3
4899	need	10	6.3939104080200195	0.6535159945487976	0.0	8
4899	owie	4	5.812619686126709	0.16288620233535767	0.0	3
4899	book	3	5.680184841156006	2.1697566509246826	0.0625	16
4899	his	109	9.785735130310059	1.8369859457015991	0.0	3
4899	today	32	8.884346961975098	0.8863044381141663	0.0	6
4899	hard	8	5.639424800872803	1.3915926218032837	0.0	5
4899	water	15	7.797488689422607	1.954647183418274	0.0	7
4899	up	10	6.031896591186523	1.5414823293685913	0.0	19
4899	now	11	7.459979057312012	1.3182040452957153	0.0	23
4899	he	49	8.90713882446289	1.8859785795211792	0.0	9
4899	what	2	5.6209235191345215	3.0439038276672363	0.06666667014360428	15
4899	gonna	0	3.691315174102783	2.017005443572998	0.5	8
4899	do	6	5.420438766479492	2.422835111618042	0.05714285746216774	35
4899	are	2	3.833075761795044	2.178542137145996	0.22580644488334656	31
4899	here	10	6.938495635986328	2.6374013423919678	0.0	17
4899	get	1	3.9443821907043457	1.4421427249908447	0.3636363744735718	33
4899	day	17	7.825418472290039	1.2638862133026123	0.0	4
4899	sock	144	10.006629943847656	1.187754511833191	0.0	4
4899	nose	57	9.675640106201172	1.186186671257019	0.0	4
4899	have	3	4.538573741912842	1.9585152864456177	0.17777778208255768	45
4899	dance	123	10.834440231323242	1.5789519548416138	0.0	4
4899	turn	19	7.815426826477051	2.223874807357788	0.0	10
4899	show	36	7.4091362953186035	2.3000619411468506	0.0	4
4899	stairs	1	6.420581817626953	2.201111078262329	0.0	4
4899	it	1	3.3702409267425537	1.8067060708999634	0.42241379618644714	116
4899	train	6	6.412879943847656	0.29888680577278137	0.0	7
4899	nap	270	11.351436614990234	0.25202494859695435	0.0	3
4899	some	4	4.850032806396484	1.8983896970748901	0.05714285746216774	35
4899	hug	168	9.86480712890625	1.2960789203643799	0.0	3
4899	tree	73	9.059264183044434	0.5654934644699097	0.0	3
4899	so	17	7.6290717124938965	0.9507014751434326	0.0	13
4899	paper	101	10.428982734680176	3.6843066215515137	0.0	3
4899	hand	14	6.323678493499756	2.391314744949341	0.0	5
4899	try	1	3.415926456451416	1.010098934173584	0.0625	16
4899	inside	77	10.249295234680176	2.7495429515838623	0.0	3
4899	give	4	4.841655254364014	1.486209511756897	0.25	4
4899	much	16	8.330249786376953	1.8059954643249512	0.0	4
4899	because	88	10.958574295043945	1.6554046869277954	0.0	9
4899	on	3	5.065361499786377	2.0190248489379883	0.010638297535479069	94
4899	sad	116	8.964790344238281	1.4643051624298096	0.0	3
4899	pick	18	6.735016345977783	0.18202123045921326	0.0	3
4899	throw	106	11.411029815673828	3.1305384635925293	0.0	3
4899	under	25	9.271485328674316	3.1502554416656494	0.0	4
4899	can	0	3.6875011920928955	3.552290916442871	0.6216216087341309	37
4899	at	39	6.097469329833984	4.44793701171875	0.3684210479259491	19
4899	bucket	101	9.722947120666504	0.4991576373577118	0.0	3
4899	spoon	94	9.433544158935547	0.37040799856185913	0.0	3
4899	better	113	10.101716995239258	2.349107503890991	0.0	6
4899	over	13	6.9231276512146	2.4948647022247314	0.06666667014360428	15
4899	time	3	6.707573890686035	1.3581472635269165	0.0	9
4899	be	11	5.948935031890869	2.50627064704895	0.0625	16
4899	about	49	7.985716342926025	2.627260446548462	0.0	12
4899	if	15	7.359960079193115	0.9722568988800049	0.0	20
4899	for	17	7.668583869934082	1.87373948097229	0.0	22
4899	other	1	5.742478370666504	2.6668553352355957	0.3333333432674408	15
4899	put	4	4.791703224182129	1.5112419128417969	0.0	46
4899	happy	38	8.68332576751709	1.4098680019378662	0.0	3
4899	say	31	7.39603328704834	1.5545616149902344	0.0	5
4899	did	34	8.138803482055664	0.9767549633979797	0.0	4
4899	were	8	6.641279697418213	1.7560083866119385	0.0	6
4899	don't	3	4.839226722717285	2.2223918437957764	0.0	11
4899	blanket	12	9.412546157836914	4.14154052734375	0.0	4
4899	will	1	4.831851005554199	2.4296536445617676	0.3333333432674408	6
4899	by	157	10.503999710083008	2.65024471282959	0.0	5
4899	shirt	49	9.089890480041504	0.44150304794311523	0.0	3
4899	yellow	89	9.481688499450684	0.294302374124527	0.0	4
4899	i	15	7.382026672363281	1.7967023849487305	0.0	20
4899	more	1	5.700778007507324	3.019139051437378	0.20000000298023224	20
